snapshot_date,season,team,conf,games,record,adj_oe,adj_de,barthag,adj_tempo,efg_off,efg_def,tor_off,tor_def,orb_off,drb_def,ftr_off,ftr_def,wab,source_url
2026-03-05,2026,Buffalo,MAC,28,15–137–10,111.6116,114.9305,0.4170205,67.6223,55.137,54.6314,16.0134,18.391,27.2289,31.221,40.656,31.795,-9.02,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Butler,BE,30,15–156–13,116.86,105.0103,0.772171,69.7107,51.119,51.9208,15.9123,15.2273,34.46,29.9153,42.232,24.97,-3.996,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Cal Baptist,WAC,30,22–812–5,107.0191,100.946,0.6615107,66.8266,48.1309,46.113,18.127,17.1149,38.29,27.556,37.3122,36.9236,-2.881,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Cal Poly,BW,29,11–189–10,108.3168,113.6284,0.3655226,75.01,51.617,54.23,20.3349,16.0221,29.8213,29.9153,35.5172,33.9148,-11.6251,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Cal St. Bakersfield,BW,29,6–232–17,101.9291,116.0313,0.1830321,70.953,45.6356,53.9291,18.7303,18.297,30.5184,35.5345,42.726,43.2338,-17.2337,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Cal St. Fullerton,BW,29,14–1511–8,107.8183,111.1226,0.4148209,73.66,51.816,55.5336,15.164,19.242,25.1339,28.582,37.6113,34.7171,-8.9196,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Cal St. Northridge,BW,29,17–1212–7,108.3169,108.0167,0.5072159,74.63,51.3177,51.3172,17.6241,16.3207,32.5105,26.425,35.0181,34.8172,-6.7142,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,California,ACC,29,20–99–8,113.097,101.047,0.784067,68.8156,52.3138,49.063,15.164,16.3207,25.633,30.418,36.9141,36.623,0.4845,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Campbell,CAA,29,12–178–10,109.0156,112.0249,0.4215201,70.76,49.6262,54.7316,17.2214,17.3135,33.188,31.9252,41.052,37.1241,-10.3226,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Canisius,MAAC,30,9–215–15,95.3355,113.6281,0.1173343,65.0337,46.3348,52.2227,19.6337,16.0221,29.3223,29.815,31.4269,35.2186,-17.534,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Central Arkansas,ASun,29,18–1115–3,108.4163,107.7159,0.5202152,68.9146,53.776,55.1328,15.485,19.052,28.6245,26.832,31.4269,29.957,-5.8127,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Central Connecticut,NEC,28,16–1212–6,104.325,116.9326,0.2127311,65.8312,51.617,50.2109,16.2146,14.0334,27.5282,30.418,31.2279,26.917,-9.321,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Central Michigan,MAC,28,8–206–11,105.6227,112.8262,0.3198251,67.9209,51.7164,53.5279,18.127,16.9163,29.2227,34.5324,31.6263,39.1285,-14.4303,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Charleston,CAA,30,20–1014–4,106.8196,107.916,0.4718174,68.8156,50.8204,48.96,15.8117,14.731,30.0204,31.8241,41.643,26.515,-5.3114,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Charleston Southern,BSth,28,12–166–10,104.6247,111.5237,0.3245246,72.518,54.362,47.224,19.032,12.9357,30.0204,30.3175,30.3302,43.3339,-12.4265,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Charlotte,Amer,29,14–159–8,112.4104,113.0267,0.4839173,64.5347,53.872,51.116,18.0261,14.0334,33.676,32.2268,37.0139,38.0261,-9.4213,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Chattanooga,SC,28,10–187–11,104.1255,116.2315,0.2208307,68.1194,53.872,51.2166,14.539,13.3349,21.7357,31.9252,30.2306,43.434,-14.3302,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Chicago St.,NEC,31,6–255–13,99.4326,118.6343,0.1159347,66.6272,45.3359,56.735,15.6105,20.124,28.326,35.0336,30.031,38.0261,-19.1352,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Cincinnati,B12,30,17–139–8,111.2121,93.48,0.88104,68.9146,50.5215,48.041,16.516,18.865,30.7175,26.937,29.9311,29.957,-1.266,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Clemson,ACC,30,21–911–6,115.275,95.416,0.896928,65.5326,53.1102,48.143,14.852,17.4128,28.4255,25.19,37.1133,33.0123,2.334,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Cleveland St.,Horz,30,8–226–14,109.2153,123.1362,0.2005317,70.666,54.264,57.2357,17.825,15.1278,27.0294,36.6356,37.9104,35.5198,-16.8332,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Coastal Carolina,SB,30,18–1211–7,101.0306,106.0117,0.3652227,68.1194,47.9314,46.215,15.164,12.4363,26.7307,27.452,31.6263,35.1183,-7.9173,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Colgate,Pat,30,16–1411–7,108.0179,113.7285,0.356523,67.8213,53.586,52.0212,14.852,15.3268,26.8306,29.7148,29.9311,33.4133,-9.0201,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Colorado,B12,30,17–137–10,117.556,106.9145,0.747278,69.6109,53.489,52.8257,14.744,15.8235,29.3223,29.5136,36.3154,35.4192,-1.872,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Colorado St.,MWC,29,19–1011–8,119.64,109.4204,0.736085,63.9358,59.07,53.1268,18.7303,14.9299,30.5184,28.475,41.247,32.8119,-1.974,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Columbia,Ivy,25,14–115–8,108.1175,109.2194,0.4702176,67.6223,53.872,50.7135,19.6337,15.0288,36.323,27.556,29.1326,33.5137,-6.9149,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Connecticut,BE,30,27–317–2,123.618,93.711,0.96037,66.0302,56.125,45.36,16.2146,18.297,34.656,28.9109,31.2279,39.8294,9.14,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Coppin St.,MEAC,30,6–245–9,91.6363,120.0351,0.0429363,69.511,45.9351,55.4335,22.3363,17.5124,30.4188,34.8332,38.594,42.9334,-19.1353,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Cornell,Ivy,24,12–127–6,118.252,118.5342,0.4928167,72.616,58.01,55.8342,16.315,15.2273,29.9209,30.217,31.4269,37.1241,-7.617,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Creighton,BE,31,15–169–11,115.572,104.898,0.753277,68.2186,53.586,51.3172,16.6172,14.2331,27.7277,29.9153,27.4346,24.04,-3.388,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Dartmouth,Ivy,24,9–155–8,104.5249,112.0248,0.3103256,70.381,51.816,51.6189,17.825,13.8341,23.8347,30.217,37.2126,31.184,-10.523,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Davidson,A10,28,16–129–8,111.0123,103.785,0.685698,64.8342,53.297,51.0156,16.2146,17.7115,28.9238,30.1162,31.6263,36.2217,-5.3115,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Dayton,A10,30,21–912–5,110.9125,99.935,0.768572,68.5174,52.4134,50.7135,17.6241,21.87,26.9298,30.5185,47.91,35.5198,-0.964,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,DePaul,BE,30,16–148–11,107.119,100.137,0.684899,67.4231,50.4219,49.791,18.0261,18.67,30.1198,30.217,36.1159,37.6251,-3.792,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Delaware,CUSA,29,10–196–13,105.7225,113.8289,0.2990265,64.0356,54.168,51.116,17.9255,14.0334,20.8363,30.92,30.9288,30.778,-14.1296,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Delaware St.,MEAC,25,4–212–12,88.3365,113.6283,0.0520362,66.926,42.6365,54.1298,19.8341,20.124,27.1293,31.7235,34.021,40.1297,-17.7344,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Denver,Sum,28,12–168–8,115.671,121.2354,0.3659225,69.1138,53.776,56.0343,14.022,13.0356,29.9209,33.0299,33.2232,36.8235,-9.9219,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Detroit Mercy,Horz,28,14–1412–8,108.716,111.9246,0.4184203,70.094,50.0236,52.5245,16.1139,14.1332,33.188,30.5185,32.4249,37.6251,-9.0204,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Drake,MVC,30,11–196–14,108.7162,113.0266,0.3911219,68.1194,51.2189,52.6247,15.164,14.731,26.9298,29.9153,33.2232,32.2105,-13.1279,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Drexel,CAA,30,15–1510–8,102.4287,105.5111,0.4149208,65.1333,50.7208,46.92,18.9313,16.4194,30.8172,31.1207,30.6297,35.4192,-10.9239,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Duke,ACC,30,28–216–1,126.86,90.22,0.98062,67.0256,57.812,45.58,15.6105,18.486,36.918,25.19,38.689,23.22,11.62,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Duquesne,A10,28,14–148–9,110.3135,106.2124,0.6071124,70.569,52.9112,51.7195,18.0261,18.0105,29.6217,29.9153,39.275,41.031,-7.1153,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,East Carolina,Amer,29,10–196–11,101.4299,110.6218,0.2700274,69.511,46.4344,52.1219,17.121,16.4194,33.188,32.9296,39.669,32.1103,-13.0276,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,East Tennessee St.,SC,29,19–1013–5,108.1173,108.0168,0.5016162,67.125,55.137,50.7135,15.164,18.578,28.7243,27.04,34.7191,36.4225,-6.614,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,East Texas A&M,Slnd,30,9–216–16,99.9321,110.8221,0.2317291,69.3129,49.2282,52.9261,19.2329,17.0158,25.7329,32.8292,32.0257,34.5161,-14.9309,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Eastern Illinois,OVC,30,10–208–12,96.3349,111.624,0.1548329,66.6272,45.7354,50.8143,18.6298,19.339,28.2263,35.2338,33.5225,35.3189,-15.1312,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Eastern Kentucky,ASun,30,9–217–11,107.918,119.935,0.2287296,68.2186,52.1147,56.1344,16.9189,14.8307,32.5105,31.7235,30.7294,38.5272,-16.5326,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Eastern Michigan,MAC,29,9–204–13,101.8293,106.9142,0.3631228,67.3239,49.7254,50.5122,17.5233,15.7242,27.9271,28.9109,29.2324,35.4192,-13.7287,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Eastern Washington,BSky,30,12–1811–7,112.5103,112.5257,0.4994165,68.7164,54.071,54.9325,17.9255,16.5187,31.5143,31.5223,35.3174,36.623,-11.3243,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Elon,CAA,29,12–176–12,110.1138,116.4317,0.3466234,68.0203,52.4134,54.1298,15.595,16.4194,32.112,33.7314,33.4227,34.1154,-12.3262,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Evansville,MVC,30,5–253–17,101.2305,112.7259,0.2238302,67.9209,49.3275,55.1328,19.1326,15.4261,22.0353,30.217,29.8315,31.489,-17.5341,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,FIU,CUSA,27,11–167–12,107.4186,108.8183,0.463718,72.812,50.223,52.9261,17.6241,20.221,33.188,35.7349,39.08,35.1183,-10.5229,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Fairfield,MAAC,31,19–1211–9,105.7224,113.7288,0.3013264,68.1194,49.1285,51.2166,15.595,16.7175,35.635,28.8104,28.2339,29.753,-9.0203,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Fairleigh Dickinson,NEC,29,8–218–10,100.4314,118.7344,0.127834,65.0337,47.1336,55.2331,18.127,16.1217,32.0124,27.348,32.8239,36.3222,-16.733,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Florida,SEC,30,24–615–2,125.19,91.64,0.97294,71.63,54.168,46.012,16.1139,15.5256,42.92,24.57,38.1102,33.9148,7.56,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Florida A&M,SWAC,27,12–1511–7,99.033,110.0211,0.2292294,68.9146,49.3275,51.6189,21.4359,18.958,30.6177,30.418,37.6113,40.7305,-10.9238,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Florida Atlantic,Amer,28,15–139–8,110.6129,105.4108,0.6348114,70.857,52.3138,49.896,17.2214,15.9232,31.9129,28.373,32.5246,36.021,-7.0152,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Florida Gulf Coast,ASun,30,13–178–10,106.0215,112.8263,0.3277244,68.8156,52.1147,53.7288,15.9123,16.5187,31.0164,28.9109,29.7317,38.8276,-12.6267,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Florida St.,ACC,30,16–149–8,115.374,104.089,0.765773,71.728,51.119,52.0212,15.595,18.958,31.5143,32.8292,34.6195,32.6115,-2.377,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Fordham,A10,27,13–147–10,103.5266,105.2104,0.4551184,65.2331,48.5303,50.2109,16.9189,16.8168,34.851,26.937,25.736,30.368,-8.8193,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Fresno St.,MWC,29,12–177–12,106.4207,103.281,0.5856133,69.2131,50.92,51.4178,18.0261,18.578,28.4255,30.5185,34.7191,29.247,-9.1205,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Furman,SC,28,16–1210–8,105.5231,108.117,0.4298196,66.926,54.458,49.585,18.127,13.4347,31.0164,28.165,31.6263,28.029,-8.9198,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Gardner Webb,BSth,29,2–271–15,95.4353,122.536,0.0532361,70.76,48.1309,57.2357,19.9345,15.3268,23.1349,36.4355,30.3302,35.3189,-21.4361,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,George Mason,A10,29,21–810–7,110.8126,106.212,0.6188119,64.8342,52.9112,49.896,15.9123,15.7242,30.6177,28.475,43.02,28.334,-2.478,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,George Washington,A10,29,16–138–9,118.154,106.9141,0.758575,70.569,55.535,52.1219,18.0261,18.0105,36.225,28.9109,36.415,34.8172,-6.3135,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Georgetown,BE,30,13–175–14,114.284,104.695,0.733386,67.4231,49.7254,50.0102,15.595,15.9232,32.4111,31.4218,38.496,35.7201,-5.6122,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Georgia,SEC,30,21–99–8,123.815,103.279,0.890631,72.812,54.754,49.585,14.227,18.391,35.439,35.4342,36.8144,31.184,2.93,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Georgia Southern,SB,31,16–158–10,108.317,114.8304,0.3374239,71.433,50.6212,52.0212,14.539,18.67,28.5252,34.9335,40.261,41.3314,-11.4244,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Georgia St.,SB,30,8–227–11,98.6337,111.1228,0.2033316,68.9146,44.2362,50.6127,15.9123,16.4194,27.7277,33.6311,37.2126,34.9177,-17.6343,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Georgia Tech,ACC,30,11–192–15,105.4235,105.511,0.4981166,72.025,49.8247,49.896,18.5291,15.6253,29.8213,30.619,33.1234,33.9148,-9.3209,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Gonzaga,WCC,31,28–316–2,120.638,93.59,0.94931,70.474,56.323,46.518,13.613,20.716,35.045,25.08,31.0287,31.896,6.711,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Grambling St.,SWAC,29,11–187–11,97.6344,107.7155,0.2433285,68.6168,48.7297,50.6127,21.3357,20.617,30.2193,32.2268,41.052,40.1297,-13.8293,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Grand Canyon,MWC,30,19–1112–7,109.315,97.02,0.798662,68.8156,51.3177,47.532,17.825,17.3135,31.6141,25.516,39.177,37.9257,-2.58,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Green Bay,Horz,30,16–1412–8,112.0109,113.227,0.4699178,63.9358,54.947,53.3274,16.1139,13.4347,25.3335,29.1119,41.841,37.6251,-8.7189,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Hampton,CAA,29,11–187–11,100.6311,111.8243,0.2288295,66.2296,45.9351,52.0212,17.121,17.214,32.5105,30.016,39.571,46.5353,-13.7288,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Harvard,Ivy,26,15–119–4,105.5232,106.6131,0.4699177,64.0356,53.1102,50.9151,17.2214,17.5124,26.9298,28.69,26.4357,27.725,-6.7143,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Hawaii,BW,27,20–714–5,106.9193,100.644,0.6688105,70.569,52.7122,46.215,19.032,16.8168,31.3152,25.415,43.715,36.5228,-3.183,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,High Point,BSth,28,24–415–1,117.158,108.3173,0.711592,70.857,55.042,50.9151,13.05,22.44,32.5105,31.7235,42.921,36.1214,-1.669,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Hofstra,CAA,29,19–1012–6,112.2107,105.2106,0.6781102,66.1299,51.7164,46.113,16.4155,15.1278,34.265,30.619,31.9259,34.5161,-5.0107,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Holy Cross,Pat,31,9–225–13,100.2317,117.1329,0.1425332,66.4287,49.8247,54.8321,15.376,14.1332,21.9355,27.04,31.5267,27.623,-18.1346,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Houston,B12,30,25–513–4,124.713,92.05,0.97075,64.5347,52.0152,46.819,12.72,21.59,36.225,30.8198,27.035,39.3289,7.47,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Houston Christian,Slnd,29,10–198–14,102.6282,114.8303,0.2163309,65.0337,49.8247,54.4309,18.9313,17.5124,30.7175,32.5279,35.916,30.164,-14.0294,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Howard,MEAC,27,17–1011–3,102.7281,106.5129,0.3965216,70.188,51.0197,47.635,19.9345,21.014,36.225,31.9252,42.429,38.8276,-6.8147,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,IU Indy,Horz,30,5–253–17,105.822,117.7334,0.2272299,74.72,52.2142,58.2362,15.9123,19.242,28.7243,35.6346,21.7365,46.6354,-20.0357,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Idaho,BSky,28,14–149–9,109.2152,108.6181,0.5160155,68.3183,52.1147,51.5183,15.485,15.4261,29.3223,25.213,33.722,40.23,-9.3208,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Idaho St.,BSky,28,9–195–13,109.2151,116.5318,0.322425,65.8312,52.0152,54.9325,17.02,15.1278,32.4111,28.799,37.3122,36.4225,-13.228,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Illinois,B10,30,23–714–5,131.21,97.121,0.96956,66.8266,55.137,47.325,13.411,11.7365,39.13,26.729,32.9238,19.61,6.612,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Illinois Chicago,MVC,29,15–1412–8,108.0177,103.986,0.6089123,67.3239,49.4272,49.896,18.0261,20.221,36.52,32.5279,36.9141,34.0151,-8.1177,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Illinois St.,MVC,30,19–1112–8,109.9141,102.159,0.700394,67.8213,54.168,49.688,16.9189,16.3207,28.8241,25.19,31.1283,33.5137,-5.0108,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Incarnate Word,Slnd,28,9–197–15,108.2171,116.7322,0.2935267,66.5279,50.223,54.5313,17.2214,15.7242,32.112,32.0257,34.021,41.6316,-13.7286,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Indiana,B10,30,18–129–10,122.125,100.138,0.907425,67.2248,56.125,48.246,14.957,15.2273,27.0294,29.5136,34.4201,36.5228,0.4746,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Indiana St.,MVC,30,9–214–16,105.4238,108.3175,0.42232,69.2131,52.8119,50.2109,19.5334,14.9299,26.2321,31.8241,27.4346,28.841,-14.6305,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Iona,MAAC,32,18–1410–10,103.8263,109.8208,0.3433236,70.188,51.9157,48.96,17.2214,16.6181,27.8272,31.221,29.3321,28.841,-10.3228,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Iowa,B10,30,20–1010–9,121.831,98.63,0.919122,63.9358,56.323,52.2227,14.744,21.212,30.5184,28.27,34.4201,38.6274,2.235,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Iowa St.,B12,30,24–611–6,122.722,94.212,0.95409,68.1194,56.419,49.791,15.27,22.05,35.536,28.69,34.9185,27.725,6.114,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Jackson St.,SWAC,31,11–2010–8,100.5313,118.4341,0.1318337,70.666,45.9351,53.5279,19.2329,16.1217,29.0237,37.336,37.1133,42.2325,-13.0277,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Jacksonville,ASun,30,10–207–11,102.6285,113.6282,0.2363289,64.5347,50.0236,54.8321,17.2214,15.0288,31.7136,29.1119,32.8239,42.7331,-14.7307,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Jacksonville St.,CUSA,27,11–169–10,105.4236,108.3174,0.4230199,66.0302,49.7254,49.9101,16.7179,16.1217,30.2193,28.373,43.119,38.4271,-12.0257,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,James Madison,SB,32,17–159–9,108.9158,112.726,0.4021214,66.926,53.1102,49.063,17.3226,12.8359,30.6177,29.5136,35.916,40.8308,-10.3224,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
2026-03-05,2026,Kansas,B12,30,21–911–6,118.451,93.26,0.940315,68.4178,52.0152,44.94,15.7112,14.0334,29.2227,30.619,32.1253,27.322,5.915,https://barttorvik.com/trank.php?year=2026&begin=20251101&end=20260305&top=0&conlimit=All&state=All
